"5061055",1,"2","F",21,"4","3","L","G","0"
"5061055",1,"2","M",0,"0","6","L","Q","0"
"5061059",1,"2","F",37,"0","3","M","G","0"
"5061059",2,"2","M",31,"0","8","M","H","0"
"5061059",2,"2","M",30,"0","8","M","H","0"
"5061059",2,"2","F",42,"0","8","M","-","0"
"5061063",2,"1","F",38,"4","1","M","G","0"
"5061063",2,"2","M",40,"0","3","M","G","0"
"5061067",2,"1","M",48,"4","1","M","G","0"
"5061075",2,"1","M",24,"4","1","M","G","0"
"5061079",1,"1","F",49,"4","1","L","G","0"
"5061079",2,"1","F",56,"4","1","L","G","0"
"5061251",1,"2","F",92,"3","4","M","G","0"
"5061251",1,"1","F",79,"4","1","M","G","0"
"5061251",1,"2","F",91,"0","3","M","G","0"
"5061251",2,"2","F",71,"0","3","M","G","0"
"5061251",2,"2","F",4,"0","4","M","G","0"
"5061251",2,"2","M",2,"0","5","M","G","0"
"5061255",1,"1","M",18,"3","1","L","M","0"
"5061259",1,"1","F",46,"3","1","L","G","0"
"5061259",2,"1","F",32,"4","1","G","M","0"
"5061287",2,"1","F",51,"4","1","-","-","0"
"5061864",1,"1","F",40,"3","1","M","L","0"
"5061864",2,"2","F",84,"0","3","M","G","0"
"5061868",1,"4","M",51,"4","1","V","-","3"
"5061954",1,"1","F",52,"4","1","L","M","0"
"5062014",1,"2","M",20,"0","3","M","G","0"
"5062014",2,"2","M",44,"0","3","M","G","0"
"5062056",3,"2","F",65,"0","3","M","G","0"
"5062056",3,"2","F",63,"0","4","M","G","0"
"5062056",3,"2","M",35,"0","5","M","G","0"
"5062056",3,"2","M",52,"0","7","M","G","0"
"5062056",3,"2","F",33,"0","8","M","G","0"
"5062060",2,"2","M",1,"0","4","P","Q","0"
"5062064",2,"1","M",60,"4","1","M","G","0"
"5062064",3,"2","F",25,"0","3","M","G","0"
"5062089",1,"2","M",53,"0","3","M","G","0"
"5062097",1,"1","F",29,"4","1","M","G","0"
"5062125",3,"1","F",26,"4","1","M","G","0"
"5062129",1,"2","F",8,"0","4","P","G","0"
"5062129",1,"2","M",5,"0","5","P","Q","0"
"5062129",1,"2","M",7,"0","6","P","Q","0"
"5062129",2,"1","M",39,"4","1","M","G","0"
"5062133",2,"2","M",8,"0","4","M","G","0"
"5062133",2,"2","F",10,"0","6","M","G","0"
"5062137",1,"1","F",63,"4","1","L","G","0"
"5062141",1,"1","F",31,"4","1","M","G","0"
"5062141",1,"2","M",24,"4","3","M","G","0"
"5062141",1,"2","F",49,"4","4","M","G","0"
"5062141",1,"2","F",18,"4","5","M","G","0"
"5062141",1,"2","M",45,"4","6","M","G","0"
"5062141",1,"2","M",35,"4","7","M","G","0"
"5062141",1,"2","M",29,"4","9","M","G","0"
"5062141",2,"2","F",28,"0","3","M","G","0"
"5062141",2,"2","M",3,"0","6","M","Q","0"
"5062254",2,"1","F",41,"4","1","M","G","0"
"5062254",2,"2","F",998,"4","3","M","G","0"
"5063558",2,"2","F",70,"0","3","M","G","0"
"5063578",2,"1","F",33,"4","1","M","G","0"
"5063625",1,"1","M",43,"4","1","L","G","0"
"5063625",1,"2","F",10,"4","6","L","G","0"
"5063625",1,"2","M",7,"4","4","L","G","0"
"5065170",1,"2","F",28,"0","3","M","G","0"
"5065270",2,"1","M",34,"4","1","M","G","0"
"5065270",2,"2","F",28,"0","3","M","G","0"
"5065270",2,"2","F",0,"0","5","P","Q","0"
"5065270",2,"2","M",4,"0","4","P","Q","0"
"5065928",1,"3","M",33,"3","0","P","-","0"
"5066341",2,"1","M",49,"4","1","M","G","0"
"5066345",2,"4","M",28,"4","1","-","-","3"
"5066353",2,"4","M",44,"4","1","P","X","2"
"5066353",2,"2","F",35,"0","9","-","-","3"
"5066361",2,"1","M",20,"4","1","-","G","0"
"5066573",2,"2","M",0,"0","5","P","Q","0"
"5066582",1,"2","F",10,"0","5","P","Q","0"
"5066582",2,"1","F",27,"4","1","M","G","0"
"5066582",3,"2","F",7,"0","4","P","Q","0"
"5066582",3,"2","M",6,"0","6","P","Q","0"
"5066586",1,"2","F",73,"0","3","M","H","0"
"5066598",2,"2","F",50,"0","3","M","G","0"
"5066598",2,"2","F",64,"0","4","M","G","0"
"5066598",2,"2","M",60,"0","6","M","G","0"
"5066606",1,"1","M",35,"4","1","L","G","0"
"5066606",2,"1","F",29,"3","1","L","G","0"
"5066606",2,"2","F",23,"3","4","L","G","0"
"5066606",2,"2","F",23,"3","6","L","G","0"
"5066606",2,"2","F",21,"4","3","L","G","0"
"5066610",1,"2","M",21,"0","3","M","G","0"
"5066618",1,"1","F",68,"4","1","L","G","0"
"5066622",2,"2","F",5,"0","3","M","Q","0"
"5066630",2,"2","M",55,"0","4","P","G","0"
"5066633",1,"2","F",20,"0","3","M","G","0"
"5066633",1,"2","F",19,"0","6","P","G","0"
"5066638",1,"2","F",32,"0","3","M","G","0"
"5066638",3,"2","F",62,"0","3","M","G","0"
"5066785",1,"1","F",28,"4","1","M","G","0"
"5066930",1,"4","F",998,"4","1","-","-","3"
"5066930",1,"2","M",18,"0","3","M","G","0"
"5066934",1,"2","F",20,"0","3","M","G","0"
"5066934",2,"1","F",36,"4","1","M","G","0"
"5066934",2,"2","F",13,"4","3","M","G","0"
"5066934",2,"2","M",10,"4","4","M","G","0"
"5066934",2,"2","F",1,"3","5","M","Q","0"
"5066934",2,"2","M",15,"4","6","M","G","0"
"5066938",2,"1","M",17,"4","1","M","G","0"
"5066938",2,"2","M",17,"4","6","M","G","0"
"5066938",2,"2","M",17,"4","3","M","G","0"
"5066970",2,"2","F",61,"0","3","M","G","0"
"5066970",2,"2","F",19,"0","4","M","G","0"
"5066978",2,"2","F",55,"4","3","M","G","0"
"5067031",2,"2","F",1,"0","6","M","Q","0"
"5067148",1,"2","M",21,"3","3","M","G","0"
"5067148",1,"2","M",20,"0","6","M","G","0"
"5067148",1,"1","M",25,"4","1","M","G","0"
"5067148",2,"1","M",45,"4","1","P","W","0"
"5067151",1,"2","F",47,"3","3","L","G","0"
"5067151",1,"2","F",10,"0","4","M","G","0"
"5067151",2,"2","F",69,"4","3","L","G","0"
"5067152",1,"1","F",24,"4","1","M","G","0"
"5067152",2,"1","F",42,"3","1","L","G","0"
"5067171",2,"2","F",17,"0","4","M","G","0"
"5067171",2,"2","M",19,"0","6","M","G","0"
"5067172",1,"1","F",19,"4","1","L","G","0"
"5067175",2,"3","F",45,"4","9","-","-","3"
