"5121077",3,"2","F",1,"3","4","P","Q","0"
"5121077",4,"2","M",5,"0","4","P","G","0"
"5121077",4,"2","M",10,"0","7","P","G","0"
"5121077",4,"2","M",15,"0","6","P","G","0"
"5121077",4,"2","M",12,"0","7","P","G","0"
"5121077",5,"2","F",60,"0","3","M","P","0"
"5121077",5,"2","M",1,"0","5","P","Q","0"
"5121077",6,"1","F",58,"4","1","M","G","0"
"5121078",2,"2","M",25,"0","3","M","G","0"
"5121078",2,"2","M",21,"0","6","M","G","0"
"5121079",2,"1","M",46,"4","1","L","G","0"
"5121082",1,"2","F",31,"0","3","L","G","0"
"5121082",1,"1","M",32,"4","1","L","G","0"
"5121083",1,"2","F",58,"0","4","M","G","0"
